,correlationId_,message_exportTimeStamp_,message_companyId_,message_id_,message_externalId_,message_customerReference_,message_vessel_imo_,message_vessel_name_,message_company_id_,message_company_displayName_,message_laycan_start_,message_laycan_end_,message_source_,message_editable_,message_cargoLines__cargoLineId_,message_cargoLines__receiver_,message_cargoLines__customerReference_,message_cargoLines__material_materialId_,message_cargoLines__material_name_,message_cargoLines__quantity_expected_,message_cargoLines__quantity_confirmed_,message_cargoLines__loadTerminalCall_terminalCallId_,message_cargoLines__loadTerminalCall_eta_calculated_,message_cargoLines__loadTerminalCall_eta_expected_,message_cargoLines__loadTerminalCall_eta_confirmed_,message_cargoLines__loadTerminalCall_etb_calculated_,message_cargoLines__loadTerminalCall_etb_expected_,message_cargoLines__loadTerminalCall_etb_confirmed_,message_cargoLines__loadTerminalCall_etd_calculated_,message_cargoLines__loadTerminalCall_etd_expected_,message_cargoLines__loadTerminalCall_etd_confirmed_,message_cargoLines__loadTerminalCall_action_,message_cargoLines__loadTerminalCall_port_portId_,message_cargoLines__loadTerminalCall_port_companyPortName_,message_cargoLines__loadTerminalCall_port_name_,message_cargoLines__loadTerminalCall_port_terminalId_,message_cargoLines__loadTerminalCall_port_timezone_,message_cargoLines__loadTerminalCall_port_position_lat_,message_cargoLines__loadTerminalCall_port_position_lon_,message_cargoLines__loadTerminalCall_confirmed_,message_cargoLines__dischargeTerminalCall_terminalCallId_,message_cargoLines__dischargeTerminalCall_eta_calculated_,message_cargoLines__dischargeTerminalCall_eta_expected_,message_cargoLines__dischargeTerminalCall_eta_confirmed_,message_cargoLines__dischargeTerminalCall_etb_calculated_,message_cargoLines__dischargeTerminalCall_etb_expected_,message_cargoLines__dischargeTerminalCall_etb_confirmed_,message_cargoLines__dischargeTerminalCall_etd_calculated_,message_cargoLines__dischargeTerminalCall_etd_expected_,message_cargoLines__dischargeTerminalCall_etd_confirmed_,message_cargoLines__dischargeTerminalCall_action_,message_cargoLines__dischargeTerminalCall_port_portId_,message_cargoLines__dischargeTerminalCall_port_companyPortName_,message_cargoLines__dischargeTerminalCall_port_name_,message_cargoLines__dischargeTerminalCall_port_terminalId_,message_cargoLines__dischargeTerminalCall_port_timezone_,message_cargoLines__dischargeTerminalCall_port_position_lat_,message_cargoLines__dischargeTerminalCall_port_position_lon_,message_cargoLines__dischargeTerminalCall_confirmed_,message_cargoLines__permission_,message_cargoLines__delivered_,message_cargoLines__outboundDelivered_,message_modified_,message_modifiedBy_,message_permission_,message_delivered_,message_outboundDelivered_,message_demurrage_,message_counterpart_,message_vessel_,message_demurrage_rate_,message_demurrage_days_
141,ba37313d-7687-4760-a4bd-a366c10349de,2020-06-18T03:00:02.5939Z,blueenergy,ba37313d-7687-4760-a4bd-a366c10349de,,2018/03/31,9214135,Banasol,blueenergy,Blue Energy,2018-03-13T00:00:00+08:00,2018-03-22T23:59:00+08:00,WEB,True,605da092-e037-434d-a1ef-0b8dd2653eec,blueenergy,2018/03/31,8A169A34-8D5E-48F5-9737-1AF84CE2C6B7,COAL LOW SULFUR,50000.0,50000.0,30d8377a-ac8c-4131-84aa-f56e13745883,2018-03-17T06:00:00+08:00,2018-03-17T06:00:00+08:00,,2018-03-17T06:00:00+08:00,2018-03-17T06:00:00+08:00,,2018-03-24T12:00:00+08:00,2018-03-24T12:00:00+08:00,2018-03-24T12:00:00+08:00,LOAD,IDSRI,,Samarinda,60c90dcd-4428-4982-abc3-0e1701b3e9a1,Asia/Makassar,-0.676663950351488,117.32276352233713,True,a463efad-b63b-417a-ad09-bf3ee05228c9,2018-03-31T12:00:00+08:00,2018-03-31T12:00:00+08:00,,2018-03-31T12:00:00+08:00,2018-03-31T12:00:00+08:00,,2018-04-06T01:05:27+08:00,2018-04-06T01:05:27+08:00,2018-04-06T01:05:27+08:00,DISCHARGE,PHMNL,,Manila,3f3bd91c-4b3f-4163-8546-0016e835307e,Asia/Manila,14.5995124,120.9842195,True,EDIT,True,True,2018-05-10T08:38:35.334Z,L*****e C********e,EDIT,True,True,,,,,
142,baf3adcf-fe69-4000-9e96-62a8d6db4a9a,2020-06-18T03:00:02.54726Z,blueenergy,baf3adcf-fe69-4000-9e96-62a8d6db4a9a,,2019/10/25,9214147,Barcarena,blueenergy,Blue Energy,2019-10-09T00:00:00+08:00,2019-10-18T23:59:59+08:00,WEB,True,c6faee02-630a-48e3-a6f8-696e88ffa97f,blueenergy,2019/10/25,D54AE516-C044-4556-9371-2A9732C4B03B,COAL HIGH SULFUR,60000.0,60000.0,1949a0d6-138c-4fae-ad41-f91e8eabe18c,2019-10-13T12:00:00+08:00,2019-10-14T12:00:00+08:00,2019-10-14T12:00:00+08:00,2019-10-13T12:00:00+08:00,2019-10-15T12:00:00+08:00,2019-10-15T12:00:00+08:00,2019-10-15T12:00:00+08:00,2019-10-17T12:00:00+08:00,2019-10-17T12:00:00+08:00,LOAD,IDTAB,,Taboneo,8b72fa24-0eae-456e-b77f-18199da6f7b7,Asia/Makassar,-3.332106,114.55165,True,a5d48c1e-45a8-4f4d-94cb-3f970e544977,2019-10-25T12:00:00+08:00,,,2019-10-25T12:00:00+08:00,,,2019-10-27T12:00:00+08:00,,,DISCHARGE,PHBTG,,Batangas,7be258eb-92e5-455d-8164-d38b77fd97ba,Asia/Manila,13.75,121.05,False,EDIT,False,False,2019-11-28T13:54:33.541492Z,*** F******l,EDIT,False,False,,,,,
143,bb589212-2523-4547-ab75-8dbcc741a6a0,2020-06-18T03:00:02.640535Z,blueenergy,bb589212-2523-4547-ab75-8dbcc741a6a0,,2018/10/16,9308728,Bakkedal,blueenergy,Blue Energy,2018-09-29T00:00:00+08:00,2018-10-08T23:59:00+08:00,WEB,True,ec615dd3-65ea-4661-b1f4-ce99dfce72c9,blueenergy,2018/10/16,D54AE516-C044-4556-9371-2A9732C4B03B,COAL HIGH SULFUR,50000.0,50000.0,b034afea-629c-41bb-b64f-181c733ac665,2018-10-03T12:00:00+08:00,2018-10-03T12:00:00+08:00,,2018-10-03T12:00:00+08:00,2018-10-03T12:00:00+08:00,,2018-10-09T12:00:00+08:00,2018-10-09T12:00:00+08:00,2018-10-09T12:00:00+08:00,LOAD,IDTAB,,Taboneo,8b72fa24-0eae-456e-b77f-18199da6f7b7,Asia/Makassar,-3.332106,114.55165,True,58297673-be67-444f-a1ed-18b968b7beda,2018-10-18T12:00:00+08:00,2018-10-18T12:00:00+08:00,2018-10-18T12:00:00+08:00,2018-10-18T12:00:00+08:00,2018-10-18T12:00:00+08:00,2018-10-18T12:00:00+08:00,2018-10-23T17:05:27+08:00,2018-10-23T17:05:27+08:00,2018-10-23T17:05:27+08:00,DISCHARGE,PHBTG,,Batangas,7be258eb-92e5-455d-8164-d38b77fd97ba,Asia/Manila,13.75,121.05,True,EDIT,True,True,2018-11-22T08:25:37.017Z,A********r S*****y,EDIT,True,True,,,,,
144,bba2f657-4038-4106-85eb-dcc88d642660,2020-06-18T03:00:02.653784Z,blueenergy,bba2f657-4038-4106-85eb-dcc88d642660,,2019/06/28,9667356,Corona Royal,blueenergy,Blue Energy,2019-06-06T00:00:00+10:00,2019-06-15T23:59:59+10:00,WEB,True,066b0755-4302-4771-ab53-3161483191d9,blueenergy,2019/06/28,8A169A34-8D5E-48F5-9737-1AF84CE2C6B7,COAL LOW SULFUR,37500.0,37500.0,b89f81be-0a55-4fa1-a93e-97a26cae398e,2019-06-10T17:47:00+10:00,2019-06-12T17:47:00+10:00,2019-06-12T17:47:00+10:00,2019-06-10T17:47:00+10:00,2019-06-12T17:47:00+10:00,2019-06-12T17:47:00+10:00,2019-06-16T21:47:00+10:00,2019-06-18T21:47:00+10:00,2019-06-18T21:47:00+10:00,LOAD,AUNTL,,Newcastle,ea82e9fb-6c2c-43b5-ba79-fb9a6efb7c23,Australia/Sydney,-32.8929,151.7582,True,2bf70fd9-1b95-48aa-baab-503b72a424e6,2019-06-28T19:47:00+08:00,2019-06-30T19:47:00+08:00,2019-06-30T19:47:00+08:00,2019-06-28T19:47:00+08:00,2019-06-30T19:47:00+08:00,2019-06-30T19:47:00+08:00,2019-06-30T13:47:00+08:00,2019-07-03T13:47:00+08:00,2019-07-03T13:47:00+08:00,DISCHARGE,PHBTG,,Batangas,7be258eb-92e5-455d-8164-d38b77fd97ba,Asia/Manila,13.75,121.05,True,EDIT,True,True,2019-07-11T11:45:51.772429Z,D****l M*******n,EDIT,True,True,,,,,
145,bbd5dd2c-6c11-4868-a2ce-c6c8a88fcf9b,2020-06-18T03:00:02.570712Z,blueenergy,bbd5dd2c-6c11-4868-a2ce-c6c8a88fcf9b,,2018/05/21,,,blueenergy,Blue Energy,2018-05-04T00:00:00+08:00,2018-05-13T23:59:00+08:00,WEB,True,8c37968d-30e1-4b48-ad51-f534e039b734,blueenergy,2018/05/21,D54AE516-C044-4556-9371-2A9732C4B03B,COAL HIGH SULFUR,50000.0,50000.0,f249bc8c-0f07-4fee-ab78-a93154fa29ae,2018-05-08T22:40:00+08:00,2018-05-08T22:40:00+08:00,,2018-05-08T22:40:00+08:00,2018-05-08T22:40:00+08:00,,2018-05-15T12:00:00+08:00,2018-05-15T12:00:00+08:00,2018-05-15T12:00:00+08:00,LOAD,IDTAB,,Taboneo,8b72fa24-0eae-456e-b77f-18199da6f7b7,Asia/Makassar,-3.332106,114.55165,True,c484cdb5-6fba-47b2-ae8d-5104f0fc8a14,2018-05-21T12:00:00+08:00,2018-05-21T12:00:00+08:00,,2018-05-21T12:00:00+08:00,2018-05-21T12:00:00+08:00,,2018-05-27T01:05:27+08:00,2018-05-27T01:05:27+08:00,2018-05-27T01:05:27+08:00,DISCHARGE,PHMNL,,Manila,3f3bd91c-4b3f-4163-8546-0016e835307e,Asia/Manila,14.5995124,120.9842195,True,EDIT,True,True,2018-06-07T04:01:00.047Z,L*****e C********e,EDIT,True,True,,,,,
146,bc22e858-1835-49ba-ba65-ce3ace0ca2d1,2020-06-18T03:00:02.547633Z,blueenergy,bc22e858-1835-49ba-ba65-ce3ace0ca2d1,,2018/01/06,,,blueenergy,Blue Energy,2017-12-20T00:00:00+08:00,2017-12-29T23:59:00+08:00,WEB,True,9c12c50e-be64-46b0-af9a-c388b2e6d975,blueenergy,2018/01/06,D54AE516-C044-4556-9371-2A9732C4B03B,COAL HIGH SULFUR,50000.0,50000.0,71c5bd13-5e10-4403-8072-4e743070aed9,2017-12-24T12:00:00+08:00,2017-12-24T12:00:00+08:00,,2017-12-24T12:00:00+08:00,2017-12-24T12:00:00+08:00,,2017-12-30T12:00:00+08:00,2017-12-30T12:00:00+08:00,2017-12-30T12:00:00+08:00,LOAD,IDTAB,,Taboneo,8b72fa24-0eae-456e-b77f-18199da6f7b7,Asia/Makassar,-3.332106,114.55165,True,898ab804-62af-4f42-9f81-245c6669fbe1,2018-01-06T12:00:00+08:00,2018-01-06T12:00:00+08:00,,2018-01-06T12:00:00+08:00,2018-01-06T12:00:00+08:00,,2018-01-12T01:05:27+08:00,2018-01-12T01:05:27+08:00,2018-01-12T01:05:27+08:00,DISCHARGE,PHBTG,,Batangas,7be258eb-92e5-455d-8164-d38b77fd97ba,Asia/Manila,13.75,121.05,True,EDIT,True,True,2018-03-09T01:04:24.447Z,L*****e C********e,EDIT,True,True,,,,,
147,bc27f0c5-c32e-47fc-9fec-b1ce14e881cd,2020-06-18T03:00:02.617274Z,blueenergy,bc27f0c5-c32e-47fc-9fec-b1ce14e881cd,,2020/11/01,,,blueenergy,Blue Energy,2020-10-16T00:00:00+08:00,2020-10-25T23:59:59+08:00,WEB,True,6ca608cc-c1e6-4c89-83c9-d563c9a37f65,blueenergy,2020/11/01,01E2611A-51AE-47C6-811A-EB9181BC38D5,COAL,50000.0,,b69ec78b-8f12-4260-b4f5-423607ddfae4,2020-10-20T12:00:00+08:00,,,2020-10-20T12:00:00+08:00,,,2020-10-22T12:00:00+08:00,,,LOAD,IDTAB,,Taboneo,8b72fa24-0eae-456e-b77f-18199da6f7b7,Asia/Makassar,-3.332106,114.55165,False,3a62917a-beb1-4c24-9f0f-fa956456bb6f,2020-11-01T12:00:00+08:00,,,2020-11-01T12:00:00+08:00,,,2020-11-03T12:00:00+08:00,,,DISCHARGE,PHBTG,,Batangas,7be258eb-92e5-455d-8164-d38b77fd97ba,Asia/Manila,13.75,121.05,False,EDIT,False,False,2020-05-06T09:11:29.255876Z,D****l M*******n,EDIT,False,False,,,,,
148,bcb2dc0e-737f-4aed-82cc-6d960bc02806,2020-06-18T03:00:02.587894Z,blueenergy,bcb2dc0e-737f-4aed-82cc-6d960bc02806,,2019/05/05,9308728,Bakkedal,blueenergy,Blue Energy,2019-04-19T00:00:00+08:00,2019-04-28T23:59:59+08:00,WEB,True,92e88ac2-383a-4781-9fac-63a1774d99ad,blueenergy,2019/05/05,D54AE516-C044-4556-9371-2A9732C4B03B,COAL HIGH SULFUR,50000.0,50000.0,040bc75a-e4c6-4db3-9abc-e13898a61dd4,2019-04-23T12:00:00+08:00,,2019-04-23T12:00:00+08:00,2019-04-23T12:00:00+08:00,,2019-04-23T12:00:00+08:00,2019-04-25T12:00:00+08:00,,2019-04-25T12:00:00+08:00,LOAD,IDTAB,,Taboneo,8b72fa24-0eae-456e-b77f-18199da6f7b7,Asia/Makassar,-3.332106,114.55165,True,91389d97-3576-48ec-9934-6b016f224408,2019-05-05T12:00:00+08:00,,2019-05-05T12:00:00+08:00,2019-05-05T12:00:00+08:00,,2019-05-05T12:00:00+08:00,2019-05-07T12:00:00+08:00,,2019-05-07T12:00:00+08:00,DISCHARGE,PHBTG,,Batangas,7be258eb-92e5-455d-8164-d38b77fd97ba,Asia/Manila,13.75,121.05,True,EDIT,True,True,2019-05-13T10:06:30.110643Z,A********r S*****y,EDIT,True,True,,,,,
149,bd1c3414-559d-4fc3-a861-e101874fc847,2020-06-18T03:00:02.656311Z,blueenergy,bd1c3414-559d-4fc3-a861-e101874fc847,,2018/12/03,9623817,Mistral,blueenergy,Blue Energy,2018-11-15T00:00:00+08:00,2018-11-24T23:59:00+08:00,WEB,True,5f792c18-cf0b-423b-b012-44042114db9e,blueenergy,2018/12/03,8A169A34-8D5E-48F5-9737-1AF84CE2C6B7,COAL LOW SULFUR,50000.0,50000.0,275338fd-ff49-462c-afa6-f07dd11fe441,2018-11-19T06:00:00+08:00,2018-11-19T06:00:00+08:00,2018-11-19T06:00:00+08:00,2018-11-19T06:00:00+08:00,2018-11-19T06:00:00+08:00,2018-11-19T06:00:00+08:00,2018-11-26T12:00:00+08:00,2018-11-26T12:00:00+08:00,2018-11-26T12:00:00+08:00,LOAD,IDSRI,,Samarinda,60c90dcd-4428-4982-abc3-0e1701b3e9a1,Asia/Makassar,-0.676663950351488,117.32276352233713,True,04ab1555-7d12-4cc2-a3cc-f9e50edbacc0,2018-12-03T12:00:00+08:00,2018-12-03T12:00:00+08:00,2018-12-03T12:00:00+08:00,2018-12-03T12:00:00+08:00,2018-12-03T12:00:00+08:00,2018-12-03T12:00:00+08:00,2018-12-09T01:05:27+08:00,2018-12-09T01:05:27+08:00,2018-12-09T01:05:27+08:00,DISCHARGE,PHBTG,,Batangas,7be258eb-92e5-455d-8164-d38b77fd97ba,Asia/Manila,13.75,121.05,True,EDIT,True,True,2019-01-10T18:43:16.434Z,A********r S*****y,EDIT,True,True,,,,,
150,c0ea7210-43ea-4ef8-9620-cc1f753b0657,2020-06-18T03:00:02.57871Z,blueenergy,c0ea7210-43ea-4ef8-9620-cc1f753b0657,,2018/04/21,,,blueenergy,Blue Energy,2018-04-05T00:00:00+08:00,2018-04-14T23:59:00+08:00,WEB,True,3ded7f47-84a4-43df-a595-5c91b1808cde,blueenergy,2018/04/21,01E2611A-51AE-47C6-811A-EB9181BC38D5,COAL,50000.0,50000.0,c1dab77f-8e40-4c2f-872f-da3900702c56,2018-04-09T06:00:00+08:00,2018-04-09T06:00:00+08:00,,2018-04-09T06:00:00+08:00,2018-04-09T06:00:00+08:00,,2018-04-16T12:00:00+08:00,2018-04-16T12:00:00+08:00,2018-04-16T12:00:00+08:00,LOAD,IDSRI,,Samarinda,60c90dcd-4428-4982-abc3-0e1701b3e9a1,Asia/Makassar,-0.676663950351488,117.32276352233713,True,d750b2e9-1545-4eea-b014-97f545e6a4ef,2018-04-21T12:00:00+08:00,2018-04-21T12:00:00+08:00,,2018-04-21T12:00:00+08:00,2018-04-21T12:00:00+08:00,,2018-04-27T01:05:27+08:00,2018-04-27T01:05:27+08:00,2018-04-27T01:05:27+08:00,DISCHARGE,PHBTG,,Batangas,7be258eb-92e5-455d-8164-d38b77fd97ba,Asia/Manila,13.75,121.05,True,EDIT,True,True,2018-05-15T04:00:41.247Z,L*****e C********e,EDIT,True,True,,,,,
151,c1b86af3-c8c7-4628-9e21-ceaa8e186271,2020-06-18T03:00:02.633604Z,blueenergy,c1b86af3-c8c7-4628-9e21-ceaa8e186271,,2019/04/28,9227807,Kai Xuan 11,blueenergy,Blue Energy,2019-04-12T00:00:00+08:00,2019-04-21T23:59:59+08:00,WEB,True,6b81b9d5-0274-4794-8e55-d5e2b368800c,blueenergy,2019/04/28,01E2611A-51AE-47C6-811A-EB9181BC38D5,COAL,50000.0,50000.0,3fced824-9e5f-40a3-92a0-43e247b0d191,2019-04-16T18:32:00+08:00,,2019-04-16T18:32:00+08:00,2019-04-16T18:32:00+08:00,,2019-04-16T18:32:00+08:00,2019-04-18T18:32:00+08:00,,2019-04-18T18:32:00+08:00,LOAD,IDTAB,,Taboneo,8b72fa24-0eae-456e-b77f-18199da6f7b7,Asia/Makassar,-3.332106,114.55165,True,0ade8aca-ad77-4a52-aa2b-a84a17c121db,2019-04-28T18:32:00+08:00,,2019-04-28T18:32:00+08:00,2019-04-28T18:32:00+08:00,,2019-04-28T18:32:00+08:00,2019-04-30T18:32:00+08:00,,2019-04-30T18:32:00+08:00,DISCHARGE,PHMNL,,Manila,3f3bd91c-4b3f-4163-8546-0016e835307e,Asia/Manila,14.5995124,120.9842195,True,EDIT,True,True,2019-05-28T06:50:44.245912Z,C***o S*****t,EDIT,True,True,,,,,
152,c443dab4-e7f3-43be-b764-06ea6885f6a9,2020-06-18T03:00:02.645795Z,blueenergy,c443dab4-e7f3-43be-b764-06ea6885f6a9,,2019/09/14,8413851,BARU,blueenergy,Blue Energy,2019-08-31T00:00:00+08:00,2019-09-09T23:59:59+08:00,WEB,True,417fd243-165b-4a97-84ba-776e3a0fdf97,blueenergy,2019/09/14,01E2611A-51AE-47C6-811A-EB9181BC38D5,COAL,75000.0,75000.0,09e7fbd0-c8a7-4c23-a250-8f5c0270d0fd,2019-09-04T12:00:00+08:00,,2019-09-04T12:00:00+08:00,2019-09-04T12:00:00+08:00,,2019-09-04T12:00:00+08:00,2019-09-09T12:00:00+08:00,,2019-09-09T12:00:00+08:00,LOAD,IDTAB,,Taboneo,8b72fa24-0eae-456e-b77f-18199da6f7b7,Asia/Makassar,-3.332106,114.55165,True,6ece22e7-a907-472a-93db-480029ebdda3,2019-09-14T12:00:00+08:00,,2019-09-14T12:00:00+08:00,2019-09-14T12:00:00+08:00,,2019-09-14T12:00:00+08:00,2019-09-19T06:00:00+08:00,,2019-09-19T06:00:00+08:00,DISCHARGE,PHMNL,,Manila,3f3bd91c-4b3f-4163-8546-0016e835307e,Asia/Manila,14.5995124,120.9842195,True,EDIT,True,True,2019-09-19T06:46:02.576981Z,D****l M*******n,EDIT,True,True,,,,,
153,c687f4b6-0102-485f-9279-7a1a5ff61067,2020-06-18T03:00:02.552417Z,blueenergy,c687f4b6-0102-485f-9279-7a1a5ff61067,,2019/12/29,,,blueenergy,Blue Energy,2019-12-13T00:00:00+08:00,2019-12-22T23:59:59+08:00,WEB,True,a284c96f-2b2a-4738-9211-3c2a2e22b4e0,blueenergy,2019/12/29,8A169A34-8D5E-48F5-9737-1AF84CE2C6B7,COAL LOW SULFUR,50000.0,,25155f2f-2580-4c9f-8333-38c6089eab59,2019-12-17T12:00:00+08:00,,,2019-12-17T12:00:00+08:00,,,2019-12-19T12:00:00+08:00,,,LOAD,IDTAB,,Taboneo,8b72fa24-0eae-456e-b77f-18199da6f7b7,Asia/Makassar,-3.332106,114.55165,False,c2acc172-6f49-4550-ae59-b4bc86b7d248,2019-12-29T12:00:00+08:00,,,2019-12-29T12:00:00+08:00,,,2019-12-31T12:00:00+08:00,,,DISCHARGE,PHBTG,,Batangas,7be258eb-92e5-455d-8164-d38b77fd97ba,Asia/Manila,13.75,121.05,False,EDIT,False,False,2019-09-26T10:55:18.4218Z,A********r S*****y,EDIT,False,False,,,,,
154,c6e6dc6c-3c60-4c94-90e2-771f2253a550,2020-06-18T03:00:02.54094Z,blueenergy,c6e6dc6c-3c60-4c94-90e2-771f2253a550,,2020/01/10,,,blueenergy,Blue Energy,2019-12-25T00:00:00+08:00,2020-01-03T23:59:59+08:00,WEB,True,4f44909c-c8fd-430c-8090-9c4c67e4b044,blueenergy,2020/01/10,01E2611A-51AE-47C6-811A-EB9181BC38D5,COAL,50000.0,50000.0,02d1ca31-49ac-4ed4-a6af-a65ce9ec82d7,2019-12-29T12:00:00+08:00,,,2019-12-29T12:00:00+08:00,,,2019-12-31T12:00:00+08:00,,,LOAD,IDTAB,,Taboneo,8b72fa24-0eae-456e-b77f-18199da6f7b7,Asia/Makassar,-3.332106,114.55165,True,64c02e44-3a42-4c6c-8ad3-d6286332c2d3,2020-01-10T12:00:00+08:00,,,2020-01-10T12:00:00+08:00,,,2020-01-12T12:00:00+08:00,,,DISCHARGE,PHBTG,,Batangas,7be258eb-92e5-455d-8164-d38b77fd97ba,Asia/Manila,13.75,121.05,True,EDIT,True,True,2020-05-06T11:07:30.620048Z,D****l M*******n,EDIT,True,True,,,,,
155,c78f022b-5a0d-4f9b-88e6-bf5090ca23fa,2020-06-18T03:00:02.592891Z,blueenergy,c78f022b-5a0d-4f9b-88e6-bf5090ca23fa,,2020/07/17,,,blueenergy,Blue Energy,2020-07-01T00:00:00+08:00,2020-07-10T23:59:59+08:00,WEB,True,426916c4-2649-434c-bc57-682cb611fdb1,blueenergy,2020/07/17,01E2611A-51AE-47C6-811A-EB9181BC38D5,COAL,50000.0,,f0d8ef60-96f2-4543-89bc-d74e29a01106,2020-07-05T12:00:00+08:00,2020-05-07T12:00:00+08:00,,2020-07-05T12:00:00+08:00,2020-05-07T12:00:00+08:00,,2020-07-07T12:00:00+08:00,2020-05-09T12:00:00+08:00,,LOAD,IDTAB,,Taboneo,8b72fa24-0eae-456e-b77f-18199da6f7b7,Asia/Makassar,-3.332106,114.55165,False,474932fa-a018-451c-a263-3b79365ca4ca,2020-07-17T12:00:00+08:00,2020-05-21T12:00:00+08:00,,2020-07-17T12:00:00+08:00,2020-05-21T12:00:00+08:00,,2020-07-19T12:00:00+08:00,2020-05-24T12:00:00+08:00,,DISCHARGE,PHBTG,,Batangas,7be258eb-92e5-455d-8164-d38b77fd97ba,Asia/Manila,13.75,121.05,False,EDIT,False,False,2020-05-07T08:14:15.544192Z,D****l M*******n,EDIT,False,False,,,,,
156,c8ec24ef-16c5-4186-9473-63688b8abb28,2020-06-18T03:00:02.584455Z,blueenergy,c8ec24ef-16c5-4186-9473-63688b8abb28,,2018/07/19,9228045,Banastar,blueenergy,Blue Energy,2018-07-03T00:00:00+08:00,2018-07-12T23:59:00+08:00,WEB,True,55db2905-f911-400d-a123-de61dc12479a,blueenergy,2018/07/19,01E2611A-51AE-47C6-811A-EB9181BC38D5,COAL,50000.0,50000.0,8793efe8-aa78-485d-bdb8-8928244718cb,2018-07-07T06:00:00+08:00,2018-07-07T06:00:00+08:00,,2018-07-07T06:00:00+08:00,2018-07-07T06:00:00+08:00,,2018-07-14T12:00:00+08:00,2018-07-14T12:00:00+08:00,2018-07-14T12:00:00+08:00,LOAD,IDSRI,,Samarinda,60c90dcd-4428-4982-abc3-0e1701b3e9a1,Asia/Makassar,-0.676663950351488,117.32276352233713,True,92fdbb5e-a480-4588-b356-a2a0b0c6399e,2018-07-24T12:00:00+08:00,2018-07-24T12:00:00+08:00,,2018-07-24T12:00:00+08:00,2018-07-24T12:00:00+08:00,,2018-07-29T17:05:27+08:00,2018-07-29T17:05:27+08:00,2018-07-29T17:05:27+08:00,DISCHARGE,PHBTG,,Batangas,7be258eb-92e5-455d-8164-d38b77fd97ba,Asia/Manila,13.75,121.05,True,EDIT,True,True,2018-08-07T06:39:54.319Z,A********r S*****y,EDIT,True,True,,,,,
157,cbdd549a-b460-43e3-ab1b-ebdb5c5d2f3c,2020-06-18T03:00:02.532687Z,blueenergy,cbdd549a-b460-43e3-ab1b-ebdb5c5d2f3c,,"CHS, Supplier: XXX",9254549,Grand Royal Express,blueenergy,Blue Energy,2019-07-14T00:00:00+08:00,2019-07-23T23:59:59+08:00,WEB,True,bb458f03-146f-4ee1-b7af-8f2874d73bc6,blueenergy,"CHS, Supplier: XXX",D54AE516-C044-4556-9371-2A9732C4B03B,COAL HIGH SULFUR,50000.0,50000.0,f9e59090-76b5-430f-9399-8619becd6cf7,2019-07-18T12:00:00+08:00,,2019-07-18T12:00:00+08:00,2019-07-18T12:00:00+08:00,,,2019-07-20T12:00:00+08:00,,2019-07-20T12:00:00+08:00,LOAD,IDTAB,,Taboneo,8b72fa24-0eae-456e-b77f-18199da6f7b7,Asia/Makassar,-3.332106,114.55165,True,b9a21533-598c-4569-8357-fcbb89a57938,2019-07-30T12:00:00+08:00,,2019-07-30T12:00:00+08:00,2019-07-30T12:00:00+08:00,,,2019-08-01T12:00:00+08:00,,2019-08-01T12:00:00+08:00,DISCHARGE,PHBTG,,Batangas,7be258eb-92e5-455d-8164-d38b77fd97ba,Asia/Manila,13.75,121.05,True,EDIT,True,True,2019-09-03T12:19:33.450906Z,H***y W**g,EDIT,True,True,,Henny,,50.0,50.0
158,cbf0d579-3714-4716-9c50-e36ef83dd6a2,2020-06-18T03:00:02.575827Z,blueenergy,cbf0d579-3714-4716-9c50-e36ef83dd6a2,,2018/04/22,,,blueenergy,Blue Energy,2018-04-05T00:00:00+08:00,2018-04-14T23:59:00+08:00,WEB,True,aecb6181-6408-49c2-8036-95441a16be9f,blueenergy,2018/04/22,D54AE516-C044-4556-9371-2A9732C4B03B,COAL HIGH SULFUR,50000.0,50000.0,32b8f243-b7f6-4785-9a93-6d1232196aef,2018-04-09T22:40:00+08:00,2018-04-09T22:40:00+08:00,,2018-04-09T22:40:00+08:00,2018-04-09T22:40:00+08:00,,2018-04-16T12:00:00+08:00,2018-04-16T12:00:00+08:00,2018-04-16T12:00:00+08:00,LOAD,IDTAB,,Taboneo,8b72fa24-0eae-456e-b77f-18199da6f7b7,Asia/Makassar,-3.332106,114.55165,True,81dba322-a40d-45b5-ac5b-1beb3e3674ea,2018-04-22T12:00:00+08:00,2018-04-22T12:00:00+08:00,,2018-04-22T12:00:00+08:00,2018-04-22T12:00:00+08:00,,2018-04-28T01:05:27+08:00,2018-04-28T01:05:27+08:00,2018-04-28T01:05:27+08:00,DISCHARGE,PHMNL,,Manila,3f3bd91c-4b3f-4163-8546-0016e835307e,Asia/Manila,14.5995124,120.9842195,True,EDIT,True,True,2018-05-10T08:38:56.254Z,L*****e C********e,EDIT,True,True,,,,,
